1.094255635431187414e+02,1.560364327992247695e+02
1.215442240629385680e+02,1.325334498079352841e+02
1.440547454371281333e+02,1.351443821360487050e+02
1.501228437697940308e+02,1.454947380159524357e+02
1.487172025625011997e+02,1.461842551482656631e+02
1.476936704140582890e+02,1.119379526187275360e+02
1.105717956637753758e+02,1.566161857107213393e+02
1.259447613762740303e+02,1.332337172718154079e+02
1.536522209434023694e+02,1.489555781099023477e+02
1.319278449021590234e+02,1.435908050270572573e+02
1.300685276601235500e+02,1.434011239163957896e+02
1.445246291500160964e+02,1.453043152014488726e+02
1.487460785639015342e+02,1.510496373211346395e+02
1.118752307536330477e+02,1.369126660761289145e+02
1.378501948892154303e+02,1.599415520883252100e+02
1.423245899060646593e+02,1.470952088596684746e+02
1.426407954800020548e+02,1.246089524825123647e+02
1.169639665630958945e+02,1.343655093618986882e+02
1.172202268767885585e+02,1.536941831130632750e+02
1.367349784334507774e+02,1.234598779902252090e+02
1.301543118105364840e+02,1.480986019332262629e+02
1.303761257551518042e+02,1.507129883610538172e+02
1.474077991842775077e+02,1.133187499252436794e+02
1.517185124453272067e+02,1.624172194203935646e+02
1.358403233721699053e+02,1.694580344765949178e+02
1.327855154194879503e+02,1.238660172295066388e+02
1.564143263191730568e+02,1.439955231749480902e+02
1.518594501480851306e+02,1.587338307720683588e+02
1.375751982791431374e+02,1.549670067412464789e+02
1.103370704306038164e+02,1.277275476459251422e+02
1.424694942151104158e+02,1.709081482247928818e+02
1.310265808284200659e+02,1.476060213559967167e+02
1.457814685239094672e+02,1.397772444417904580e+02
1.525465583679994381e+02,1.260600505651697318e+02
1.367976165917772562e+02,1.666390005395289791e+02
1.587448134243734046e+02,1.409619588560962029e+02
1.476556456002037692e+02,1.603137567959585397e+02
1.226695867667585560e+02,1.297350815016275760e+02
1.306523427736297265e+02,1.397800157530784588e+02
1.297831161249083323e+02,1.827642086007290061e+02
1.519183150959610202e+02,1.482730854420932189e+02
1.398720610114870055e+02,1.037653190481682657e+02
1.476494319526872232e+02,1.476367431919637738e+02
1.642877111402805781e+02,1.432058810930165009e+02
1.444534410210292208e+02,1.405479239805064822e+02
1.195018152457573137e+02,1.305299850588945105e+02
1.366634591974344346e+02,1.264578589510486353e+02
1.483513289563579178e+02,1.128409581226710827e+02
1.609090849128221237e+02,1.519726816498667858e+02
1.354911743872829675e+02,1.556769600852230440e+02
1.587427791876890808e+02,1.482282269053105779e+02
1.464103949085828447e+02,1.277237975149349012e+02
1.113480540536091041e+02,1.394804892487636607e+02
1.592893046473373602e+02,1.384328131181387960e+02
1.441066779711998720e+02,1.522856727878282754e+02
1.652734616286385290e+02,1.509561238498982618e+02
1.391471153247189818e+02,1.041847628181682666e+02
1.610803651656685247e+02,1.612680775961683253e+02
1.382559694237406234e+02,1.366603517157850547e+02
1.308604205847019557e+02,1.124834026569021574e+02
1.507610829363141249e+02,1.465691990870023460e+02
1.201163909248088260e+02,1.440962241056821256e+02
1.330166970211246849e+02,1.333031892206678322e+02
1.514902379578434193e+02,1.330669146423756786e+02
2.972426403296458375e+01,1.131394580501338538e+02
4.459861249939451255e+01,1.418008820956135310e+02
5.026603973034101358e+01,7.848320719765595754e+01
2.880926804924706985e+01,1.316741061114522040e+02
3.537105516379800463e+01,9.224780981460671114e+01
3.016163546332906975e+01,1.158617033600885833e+02
3.750398572423742394e+01,1.302613993780926762e+02
4.800432084099890062e+01,1.034466004019342762e+02
4.838789412888122854e+01,8.851350620675363245e+01
4.438265015887397880e+01,1.074746179902953287e+02
2.886520015872033440e+01,1.125009990737719647e+02
3.029400533192053757e+01,9.691309653100977073e+01
5.721646328163875239e+01,1.223799599273603036e+02
5.512059845874983921e+01,1.059008418846262032e+02
4.806975430992129361e+01,1.024054929982576851e+02
3.628217541422208825e+01,1.274938164833189234e+02
5.120845233820701026e+01,9.787966593731722753e+01
4.274299049081454172e+01,8.233990619251358112e+01
5.349289368216942364e+01,9.843264635890473357e+01
3.745726044946854216e+01,1.442598598354637147e+02
3.247009624192467214e+01,1.012451333067949406e+02
5.956060323316307858e+01,1.457910090628204784e+02
3.022736821362247639e+01,1.079435113656818288e+02
4.683043326497401182e+01,7.466502105132681777e+01
2.740649022161487380e+01,8.435354523021850071e+01
6.263572252996223710e+01,1.066921701005385614e+02
5.984479121660598366e+00,1.122527833454947910e+02
5.102635581932097608e+01,1.267698591666548111e+02
3.541594077427939169e+01,1.044487140668936433e+02
3.907272324204512870e+01,9.922175395502310380e+01
4.458849645928780348e+01,9.051835854963421468e+01
3.561879842746586178e+01,1.067724431690448199e+02
6.071819815554255229e+01,8.561213752141038924e+01
5.017538143507267989e+01,1.094401854626619723e+02
5.760872170818998939e+01,6.285136293061493262e+01
3.917674202456262122e+01,8.980326013429458953e+01
5.173821687042514839e+01,1.177730922069289647e+02
1.411326110605970285e+01,1.013166421318933459e+02
3.200654918491238021e+01,1.147657436913436726e+02
3.335506563612789677e+01,1.049617038276210224e+02
1.579660479436902776e+01,1.033648732678683331e+02
5.633380277360495825e+01,1.308263474694192041e+02
4.650602447005971385e+01,6.547828983297821992e+01
3.024448184445578747e+01,1.014899740796831225e+02
5.945253308571484041e+01,1.062198103189495129e+02
6.104470614846074739e+01,1.129794600747981690e+02
1.370307174177573728e+01,8.414350808968724493e+01
3.870767298388727085e+01,1.125844017047401877e+02
3.624973949842457444e+01,1.288094355493319654e+02
5.001357570903345362e+01,1.054167246075993063e+02
5.879965980452620045e+01,9.240166494622435778e+01
3.291144101618651518e+01,9.332601777438469526e+01
3.386054054536606372e+01,9.734318500806591601e+01
3.830113697356378566e+01,1.164076028505937614e+02
4.071505815347911295e+01,1.134068241135998107e+02
2.836599545872379835e+01,1.111592208880937704e+02
1.396270504706633986e+01,9.212508035948651752e+01
3.948398576687343819e+01,1.118402893876449866e+02
3.413434721387088189e+01,9.272996616036148509e+01
3.066552946913134292e+01,1.130840696418110696e+02
4.383768577258126697e+01,8.221025093059124345e+01
6.338884699626804320e+01,1.061030283011368454e+02
4.295358476244910406e+01,1.055208758017054436e+02
2.754914890753259016e+01,9.107089363066130261e+01
4.662705442727700245e+01,1.128118007034985908e+02
6.124521427004241048e+01,1.090407610520338579e+02
4.738066551761671974e+01,1.182681918710308508e+02
5.111099873436926089e+01,9.309408301112948436e+01
2.059711547544380394e+01,8.803905530664393098e+01
3.199415786680727081e+01,8.758841915642275922e+01
3.189518025730441764e+01,9.718075323889027572e+01
3.328540886874034754e+01,8.509043925324060353e+01
5.324558149430759357e+01,1.234360939726973072e+02
3.117101207555547049e+01,1.071061568098952961e+02
3.709996506755189216e+01,1.002293050507645518e+02
2.285754452108579571e+01,6.560237160991749761e+01
4.845312747920721108e+01,7.284021093377367606e+01
3.423575170942351065e+01,1.015965770489423505e+02
6.294265314575652326e+01,9.534787039324346836e+01
4.521168614086924720e+01,1.204066050467326079e+02
2.603894839542090978e+01,1.059715996244040355e+02
3.718395048703996508e+01,8.809568967063266598e+01
2.410774317295663138e+01,1.023890486355690257e+02
6.260816944452301414e+01,1.136637815928106789e+02
5.355744884913606541e+01,1.100083680000715987e+02
4.846653788041849964e+01,1.033064365294491580e+02
2.057183426674925641e+01,1.063368289466345260e+02
5.473714523703711876e+01,9.406780692749862283e+01
3.044147333005638600e+01,8.194757966944456484e+01
3.206766097834175611e+01,8.796078002405769780e+01
4.261734037777982564e+01,1.104877222026555046e+02
2.502623141700712495e+01,8.773279823133955801e+01
3.039072392627283747e+01,1.135118779812216587e+02
2.912120646201024954e+01,7.858713797771264353e+01
5.120576892104317324e+01,1.112185669500436092e+02
3.994327020925430816e+01,1.064745503909308866e+02
3.129538396952663959e+01,7.374110467836638350e+01
4.170788476788935384e+01,9.775332309556496568e+01
9.945323722322612525e+00,1.016798720294637235e+02
1.836330269724300024e+01,8.409821260342420146e+01
4.112212280277231713e+01,1.123872002793336122e+02
3.875690368411573417e+01,9.225033644033580060e+01
5.839555237252621112e+01,9.018937957652704540e+01
3.757544718560383501e+01,6.930598180582143186e+01
2.887344638768136207e+01,8.979126857636325099e+01
1.853202051479008006e+01,9.448159999672552090e+01
4.996421631678721553e+01,8.155555695542430783e+01
6.710452761372103225e+01,1.392642814531758404e+02
4.010868280904151817e+01,8.630879622851406907e+01
2.737980130325666295e+01,9.219243328590589215e+01
4.688607796230052571e+01,9.782324310849222115e+01
3.706989297959341201e+01,8.384629047024320414e+01
4.391797616137468196e+01,1.197847947786419525e+02
4.979941662988354523e+01,7.160602042480169871e+01
4.574598318544485664e+01,1.340699839321432023e+02
5.677976002584881599e+01,8.534300741009485591e+01
3.168597259018833512e+01,1.010014621038994562e+02
4.879596003892038425e+01,1.058594951558896469e+02
5.478568965252395628e+01,9.429275254407646401e+01
1.599966535058442929e+01,1.228191361607501904e+02
4.344313619259606440e+01,1.288496766791494963e+02
7.614145595672772515e+01,1.143146257965280199e+02
5.158910297216132079e+01,8.292503179238552491e+01
4.077255527925808565e+01,1.137207298199123215e+02
2.767315853610052656e+01,9.092276547570486400e+01
3.650931631922716747e+01,1.064122435293940896e+02
4.920775641528214805e+01,9.638398505053132226e+01
5.614634776604766842e+01,9.869323002532090072e+01
3.680793733889529307e+01,9.504311272578841852e+01
6.811382858388387262e+01,9.188043273580333903e+01
2.826408072998941634e+01,9.463047339090580579e+01
6.190299170397809547e+01,1.073616462283460180e+02
6.013462412864630835e+01,9.150726048083041064e+01
2.452233891264202725e+01,1.179092282840199175e+02
1.628889764990845990e+01,9.691072760050990098e+01
4.127544987208942473e+00,9.428334189717176628e+01
4.720340516102844930e+01,1.011739332448019155e+02
3.181963777504127577e+01,8.000759355699453579e+01
6.201502238692708602e+01,8.114249798087102761e+01
1.190553924496479254e+01,9.705164894543261767e+01
3.815396128245764373e+01,1.111678553411069430e+02
6.038629392912842064e+01,8.129517478203921144e+01
7.818443069182306715e+01,1.166552121537178408e+02
3.697382692710408492e+01,9.877199027621637129e+01
4.583852209504169650e+01,8.266149265398682644e+01
4.779667310800039814e+01,7.689817908914932332e+01
3.912913913266009303e+01,9.926832250362537025e+01
4.747743595488408630e+01,8.115922423921367113e+01
1.941485031616057455e+01,1.306351252886393013e+02
2.664791754968209858e+01,7.456193934656428723e+01
6.083420026741985254e+01,1.017567375938331082e+02
4.369970330934651770e+01,8.906378885499303522e+01
4.952826106071292145e+01,9.598012749761797124e+01
6.808667745663663595e+01,9.729584027327530293e+01
3.635148340181022064e+01,9.322937646620744090e+01
4.642762852018243791e+00,1.146729672535012838e+02
5.343858197317369729e+01,1.077545216091521354e+02
3.091187468109393421e+01,1.048446823755320594e+02
4.742325192968365144e+01,1.067986499489326491e+02
6.283389124910459600e+01,1.044700483412354544e+02
1.641311096379406820e+01,1.239001349779153713e+02
1.157902545426479435e+01,6.571701038370426318e+01
4.583030133350917623e+01,1.079625110733669544e+02
2.595512048692939544e+01,1.027358739560424681e+02
8.685997556714264078e+01,8.276978847084448887e+01
2.168207247603687193e+01,1.042378207733969191e+02
5.536382413291748605e+01,1.122789463214536028e+02
4.580083216439333427e+01,1.023336110354253066e+02
1.998962867136621568e+01,9.954498544389127801e+01
6.529186842140526892e+01,1.027532138096492531e+02
2.276270201834404716e+01,8.587060489481703485e+01
2.569577460908178068e+00,6.859966818750977779e+01
4.009889687954108695e+01,9.634418588133696915e+01
5.105829140534632415e+01,1.010854677367981225e+02
2.622633093010042060e+01,9.928495475548476179e+01
3.163185599186925856e+01,9.395561009535887820e+01
1.980440586324359842e+01,1.353232233229623489e+02
3.641994628281493362e+01,1.080761446140120512e+02
5.042717480944948250e+01,1.032023125531602119e+02
2.636691491833518342e+01,1.122154062411831461e+02
7.134148774561502648e+01,1.070847701608444993e+02
2.555804954507286908e+01,7.929691168382777278e+01
4.908236801644386560e+01,1.001759958879727463e+02
2.905015723139576167e+01,1.053948811288572642e+02
4.657473947383314794e+01,9.783869692842512222e+01
3.998348004335348804e+01,1.018117329845552490e+02
1.795969108129120428e+01,1.040615712967681645e+02
2.795825030553731949e+01,1.139240293192927567e+02
4.020580543134578733e+01,9.985478871687593028e+01
2.900380007712819719e+01,1.274925216740738279e+02
4.053651274243522806e+01,1.005099452780745111e+02
2.867011822239749463e+01,9.470305949252779953e+01
3.984678716400490117e+01,1.360390076211396320e+02
6.144918629382880226e+01,1.024120595829302118e+02
2.107958255255789481e+01,9.422819568010839930e+01
3.425685831160420491e+01,9.207588035931527770e+01
5.759095836688641157e+01,1.056147172208916203e+02
4.235893299226597719e+01,9.736345015320321750e+01
3.844970240031663877e+01,8.598316127298775768e+01
3.227410823012228747e+01,1.395400685051596668e+02
1.425595643103589794e+02,2.826627122678781490e+01
1.017083786346758814e+02,5.974889738832241903e+01
1.094079878500346581e+02,4.721140572020905779e+01
1.256381127952865882e+02,5.826242502700150538e+01
1.232481845219034255e+02,5.847983138957383176e+01
1.352211929696814252e+02,3.180180178740020835e+01
1.419470703141230672e+02,4.439114613573983803e+01
1.143018195561914894e+02,5.053038904530438913e+00
9.251010566385858169e+01,2.410254274504885075e+01
1.115979398251199086e+02,5.236606058654935225e+01
1.231202386759592571e+02,6.990312015086051645e+01
1.205363260705804578e+02,2.771737374799045028e+01
1.078623015862491314e+02,7.708917707739124126e+01
1.225419642408975562e+02,1.239654737021425746e+01
1.277683444161739317e+02,3.262081496281899007e+01
1.338296576681912029e+02,4.852577883546020132e+01
1.297624461478198441e+02,3.530311555217129182e+01
1.165108119562328284e+02,2.813384814169761583e+01
1.272512825588546548e+02,1.603679961088279171e+01
1.150707278715750874e+02,4.310598355837477413e+01
1.059563716170094381e+02,3.996232736583930034e+01
1.101633972406185222e+02,4.983445999732791165e+01
1.093606505822622665e+02,3.808180814727617758e+01
1.099707907277448271e+02,3.930188621023202700e+01
1.125455108874267296e+02,5.657954173501715900e+01
1.064110489945745286e+02,5.240564954039207635e+01
1.093065950642233588e+02,5.253675948193597378e+01
1.375871751245616110e+02,4.799787640538364286e+01
1.137907377399500604e+02,3.950349118231938661e+01
1.231704473499841868e+02,-6.927955300548383377e+00
1.195772946272143145e+02,3.533884365246376547e+01
1.048236988562618279e+02,4.151593469580770801e+01
1.195316324925411067e+02,3.239890746691516910e+01
1.201056951056421838e+02,4.764802220687663237e+01
1.285443343763551240e+02,1.681979847852688081e+01
1.014154504637992460e+02,1.810755701960560415e+01
1.029610391058341747e+02,4.791062966219119090e+01
1.331915054829957512e+02,3.763188247170493383e+01
1.254412233998208137e+02,4.792943458992207439e+01
9.022586174481162402e+01,3.920541598661728955e+01
1.181117896974631662e+02,6.550267667279615580e+01
1.025614097076096414e+02,1.119599739524895909e+01
1.346527529979375402e+02,6.355500830680956881e+01
1.034750952733980682e+02,7.273601629670473301e+00
1.221005186030493235e+02,3.726959267857142066e+01
1.231321834712742458e+02,5.558882090217318250e+01
1.144425853599968832e+02,3.559838891986726139e+01
1.281877337915446731e+02,6.057912372346170571e+01
1.301398115818082601e+02,2.957142194615478914e+01
1.273416631228881215e+02,6.100194053720203158e+01
1.044691812655495085e+02,6.557923895945361892e+01
1.114292530234246783e+02,3.298168662018024122e+01
1.199957115943454511e+02,5.735212417672870799e+01
1.258331462934196310e+02,2.123046297605043264e+01
1.150672711783065409e+02,4.535820807063828397e+01
1.252115375400647679e+02,3.021933005335823452e+01
1.194045895991346811e+02,5.778647922576474372e+01
1.331350240053777441e+02,4.435936591828051689e+01
1.429767562958379585e+02,3.914240487219125697e+01
1.150850076184226083e+02,3.752004055624751544e+01
1.203492193078003112e+02,4.741332211084929327e+01
1.267413026677806727e+02,2.443574853532404489e+01
1.042938323115678401e+02,2.134535424679103244e+01
1.383291491246504847e+02,3.947072131686641683e+01
1.346586108805458935e+02,4.331751755294187234e+01
1.158076644639080541e+02,5.556201140425520180e+01
1.050990696599112653e+02,5.334601928918075942e+01
1.285389711816920340e+02,6.568581792948964448e+01
1.344545692088088629e+02,2.312995046631481344e+01
1.091910028312050827e+02,3.819326546738874839e+01
1.193062749392992714e+02,2.968187610038864221e+01
1.177859700574202009e+02,2.626480124545992112e+01
1.103318351768940033e+02,4.213132750376007607e+01
1.297977673448587552e+02,3.757143546056607875e+01
1.215016768559551537e+02,3.163658202394125851e+01
1.416104520371374917e+02,4.839782025998954396e+01
1.317967205994995368e+02,5.460981105425157978e+01
1.221121477942971296e+02,5.693239610128210870e+01
1.361067842284828657e+02,2.691067110767539816e+01
1.127669565031280712e+02,5.089251148821546877e+01
9.653607376476720958e+01,2.641842308526566541e+01
1.366648824215305922e+02,4.958745810499170403e+01
1.372790706862196828e+02,6.114778310659239935e+01
1.268468959616727858e+02,4.159567171939219321e+01
1.211546170174764256e+02,3.958762133428081853e+01
1.134031223351118172e+02,4.083968056353599252e+01
1.293817228635642493e+02,7.359972404653412070e+01
1.261692522728984613e+02,3.492056985823636239e+01
1.173051825231712968e+02,2.058506068765447594e+01
1.219422303826862048e+02,3.291748707670944185e+01
1.144077681316899628e+02,1.161089098118221585e+01
9.198203361454487492e+01,1.732599385173888606e+01
1.120239118595376340e+02,5.416415895821468496e+01
1.174113988417856262e+02,3.683684852785180652e+01
1.241483122605574181e+02,3.648903993017152914e+01
9.923570584915593429e+01,2.897858297375389469e+01
1.269744890471751262e+02,4.879321401530000912e+01
1.442622994670816183e+02,3.871616803714574218e+01
1.225130250164544634e+02,3.618765958545128569e+01
1.397733634699065419e+02,4.885064644209317208e+01
1.478965452294876286e+02,3.758526830079532743e+01
1.231451651983260831e+02,5.187340923435930051e+01
1.162613787490657842e+02,1.345328906567665683e+01
9.990927082086371058e+01,2.895209348670398697e+01
1.327159764912408946e+02,4.116754884988976926e+01
1.206257277325729973e+02,4.177884373433003162e+01
1.350166384538412956e+02,3.369704787866143647e+01
1.090445296871092182e+02,2.351019812653933272e+01
1.118155080036409998e+02,3.367162693822623254e+01
1.328605380322139240e+02,1.578393234904999431e+01
1.385078075949699326e+02,2.427935316963753110e+01
1.124245278973705808e+02,2.400482929614937078e+01
1.140322115633848767e+02,4.523974036185006753e+01
1.036808558429130755e+02,5.609733273431673695e+01
1.136500919209174327e+02,6.414208532274038532e+01
1.295004884094520889e+02,6.208650652967961037e+00
1.224260603364995603e+02,3.303384076646901235e+01
1.238170110434888471e+02,4.488170602165585876e+01
1.309618075030477087e+02,3.364465911334039561e+01
1.057520630080183963e+02,3.225664427207879470e+01
9.895746713733302613e+01,5.969036113903695195e+01
1.149036001267925400e+02,5.245669609906590836e+01
1.256356760291327106e+02,6.421726867858052401e+01
1.301292816756485990e+02,5.539507902745184253e+01
1.401825492891852321e+02,3.927624118421708488e+01
7.704477869127242684e+01,3.344737117844435659e+01
1.151375714569137614e+02,3.824936268674784401e+01
1.241623069896854474e+02,3.832408706138373589e+01
1.301500212591007823e+02,3.820082588830437942e+01
1.366818539596309279e+02,3.260032047951492018e+01
1.320886601264666922e+02,4.722394014059297973e+01
1.342712114464833633e+02,4.166789249255869976e+01
1.234043024437785334e+02,3.648811057027361926e+01
1.399290542521324312e+02,4.004712866889434508e+01
1.179640208284984908e+02,4.879516615895807519e+01
1.140342091598058545e+02,3.840074323452314786e+01
1.079979254360052181e+02,5.354148883671378911e+01
1.309975987418825980e+02,3.413179850596653608e+01
1.386943011198913212e+02,3.142022294888559486e+01
1.318091187688265791e+02,5.015209299839034429e+01
1.245898505622358812e+02,3.979593228338055155e+01
1.325159205918059229e+02,3.662703021114808877e+01
9.550292313476018080e+01,3.576984145669096193e+01
9.692909734307420422e+01,5.228530009092758490e+01
1.166641755616856102e+02,4.242777434716976614e+01
1.467146114302850890e+02,4.485164668458708093e+01
1.296498973337297400e+02,2.663360908217406831e+01
1.073943175768474987e+02,2.951430754237921050e+01
1.198168714268884543e+02,5.532838497284358681e+01
1.329822832526945433e+02,6.274090045475215049e+01
1.320595963360753444e+02,4.621892929724146626e+01
1.185310133479238601e+02,3.290247245042869650e+01
9.674826533195017930e+01,6.619786821593879722e+01
1.096684100856015505e+02,4.616833578656417103e+01
1.251025953772825545e+02,3.793314661540686927e+01
1.089042167983722464e+02,3.889435513692897928e+01
1.255312960467387029e+02,4.044309550858892521e+01
1.206269312412333221e+02,5.232818217566054386e+01
1.279150592300255482e+02,6.704100487653819584e+01
1.119622019247836135e+02,3.488193223165494317e+01
